uid,catalog,number,species,scientificName,age,heightM,girthCm,canopyM,address,grade,lat,lng,coordinateQuality,sourcePage,sourceDocument
常熟市-常540,常熟市,常540,杨梅,Morella rubra Lour.,320,6.3,114,9,宝岩观光园入口处,二级,31.581199,120.827435,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常541,常熟市,常541,香樟,Camphora officinarum Nees,170,23,272,16,宝岩观光园小凤饭店北侧水塘边,三级,31.595491,120.649228,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常542,常熟市,常542,香樟,Camphora officinarum Nees,120,20.5,265,24,宝岩观光园山里人家农家乐,三级,31.621921,120.720048,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常543,常熟市,常543,杨梅,Morella rubra Lour.,320,12.2,151,9,宝岩观光园小凤饭店北侧水塘边,二级,31.628276,120.83883,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常544,常熟市,常544,香樟,Camphora officinarum Nees,220,21.2,301,22,宝岩寺围墙外西北,三级,31.748055,120.699008,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常545,常熟市,常545,香樟,Camphora officinarum Nees,120,17.5,267,17,宝岩观光园小凤饭店内,三级,31.729243,120.775864,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常546,常熟市,常546,香樟,Camphora officinarum Nees,120,23,298,26,宝岩寺,三级,31.579135,120.83052,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常547,常熟市,常547,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,17,116,13,兴福园林饭店北寺路街北边,三级,31.721845,120.72822,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常548,常熟市,常548,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,24.8,151,15,兴福园林饭店北寺路街北边,三级,31.648257,120.695446,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常549,常熟市,常549,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,23,126,9,兴福园林饭店北寺路街北边,三级,31.708204,120.739634,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常550,常熟市,常550,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,17.5,132,10,兴福园林饭店北寺路街北边,三级,31.668643,120.768019,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常552,常熟市,常552,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,10.5,126,12,兴福园林饭店北寺路街北边,三级,31.570824,120.695907,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常554,常熟市,常554,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,10.6,138,5,兴福寺祈园东南面,三级,31.667864,120.781078,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常555,常熟市,常555,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,17,119,11,兴福老面馆南侧,三级,31.591203,120.663322,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常566,常熟市,常566,枫香,Liquidambar formosana Hance,320,36,317,21,兴福寺老面馆南,二级,31.70445,120.767189,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常556,常熟市,常556,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,24,188,16,兴福老面馆南侧,三级,31.588154,120.745428,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常557,常熟市,常557,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,12.5,122,11,寺路街北边老面馆台阶处,三级,31.718306,120.707651,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常558,常熟市,常558,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,11.5,170,8,寺路街北边老面馆台阶处,三级,31.732188,120.808686,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常559,常熟市,常559,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,17,151,12,兴福寺大门东山涧北边,三级,31.631909,120.802995,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常560,常熟市,常560,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,14.5,119,10,兴福寺大门东山涧南边,三级,31.721254,120.732796,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常561,常熟市,常561,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,16.8,170,12,兴福寺祗园围墙前东面沟北,三级,31.740314,120.819349,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常562,常熟市,常562,枫杨,Pterocarya stenoptera C. DC.,120,22.5,361,11,兴福寺祗园前,三级,31.711999,120.682373,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常563,常熟市,常563,枫杨,Pterocarya stenoptera C. DC.,220,17,264,14,兴福寺门前山涧南边,三级,31.615648,120.796266,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常564,常熟市,常564,枫香,Liquidambar formosana Hance,320,28,308,17,兴福寺入口南侧,二级,31.73249,120.783431,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常565,常熟市,常565,大叶榉树,Zelkova schneideriana Hand.-Mazz.,106,21,157,14,兴福寺山门前南侧,三级,31.601468,120.667221,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常567,常熟市,常567,大叶榉树,Zelkova schneideriana Hand.-Mazz.,120,14,110,9,兴福园林饭店北寺路街北边,三级,31.565582,120.697375,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常568,常熟市,常568,枫香,Liquidambar formosana Hance,270,27,408,17,兴福寺山门西侧围墙前,三级,31.622447,120.790684,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常569,常熟市,常569,枫香,Liquidambar formosana Hance,120,24,232,13,兴福寺山门西侧山涧南,三级,31.623936,120.72584,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常570,常熟市,常570,板栗,Castanea mollissima Bl.,270,18.9,210,8,虞山索道站内,三级,31.573671,120.679664,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常571,常熟市,常571,板栗,Castanea mollissima Bl.,270,16,377,9,兴福寺内龙华说法西侧,三级,31.639983,120.825275,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常572,常熟市,常572,银杏,Ginkgo biloba L.,150,14.5,197,9,五新花园南侧傅干庙,三级,31.66163,120.846192,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常573,常熟市,常573,银杏,Ginkgo biloba L.,150,12.5,128,9,五新花园南侧傅干庙,三级,31.586205,120.838702,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常574,常熟市,常574,银杏,Ginkgo biloba L.,150,8.5,156,9,五新花园南侧傅干庙,三级,31.625974,120.710032,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常576,常熟市,常576,大叶榉树,Zelkova schneideriana Hand.-Mazz.,180,13.5,212,15,大义粮库,三级,31.578567,120.822397,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常578,常熟市,常578,银杏,Ginkgo biloba L.,615,17.5,308,8,银湖路,一级,31.684217,120.714849,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常579,常熟市,常579,银杏,Ginkgo biloba L.,615,18,339,14,银湖路,一级,31.621705,120.716026,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常580,常熟市,常580,银杏,Ginkgo biloba L.,815,15,462,13,吉家桥,一级,31.579091,120.76253,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常581,常熟市,常581,银杏,Ginkgo biloba L.,230,22.5,272,13,关帝庙,三级,31.628114,120.770305,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常582,常熟市,常582,银杏,Ginkgo biloba L.,525,9.5,319,6,草庵,一级,31.620509,120.709132,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常583,常熟市,常583,银杏,Ginkgo biloba L.,180,19,250,10,西圣塘,三级,31.692654,120.717972,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常584,常熟市,常584,银杏,Ginkgo biloba L.,150,8,184,5,西圣塘,三级,31.65011,120.860946,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常585,常熟市,常585,银杏,Ginkgo biloba L.,220,15.5,79.5,11,观音堂,三级,31.744898,120.71262,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常586,常熟市,常586,银杏,Ginkgo biloba L.,1025,28,796,17,谢桥粮管所,一级,31.718699,120.761212,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常587,常熟市,常587,银杏,Ginkgo biloba L.,170,18,284,10,汤桥,三级,31.64861,120.71303,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常588,常熟市,常588,银杏,Ginkgo biloba L.,130,16.5,173,7,汤桥,三级,31.699874,120.781991,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常589,常熟市,常589,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,170,5,57,5,游草塘桥（张浜佳苑53号）,三级,31.729889,120.670342,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常590,常熟市,常590,银杏,Ginkgo biloba L.,180,13,215,10,游草塘桥,三级,31.703078,120.858806,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常591,常熟市,常591,银杏,Ginkgo biloba L.,330,17,265,11,邵正新红木厂,二级,31.606898,120.799821,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常592,常熟市,常592,银杏,Ginkgo biloba L.,330,13,182,11,邵正新红木厂,二级,31.720443,120.767833,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常593,常熟市,常593,银杏,Ginkgo biloba L.,330,13.8,298,15,邵正新红木厂,二级,31.638574,120.742833,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常594,常熟市,常594,银杏,Ginkgo biloba L.,330,21,242,12,高神堂,二级,31.732806,120.779142,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常595,常熟市,常595,银杏,Ginkgo biloba L.,330,24,281,15,高神堂,二级,31.710061,120.819578,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常596,常熟市,常596,银杏,Ginkgo biloba L.,230,14,159,14,李王堂,三级,31.629719,120.858607,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常597,常熟市,常597,银杏,Ginkgo biloba L.,230,8.5,251,9,李王堂,三级,31.672426,120.826403,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常599,常熟市,常599,银杏,Ginkgo biloba L.,380,19,311,11,支塘镇三官堂,二级,31.576246,120.720407,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常600,常熟市,常600,银杏,Ginkgo biloba L.,380,19.8,333,11,支塘镇三官堂,二级,31.68916,120.730371,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常601,常熟市,常601,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,180,2.5,55,0,支塘镇何市小学,三级,31.632835,120.666661,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常602,常熟市,常602,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,130,4.2,84,4,支塘镇何市小学,三级,31.685057,120.680438,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
